-0.215562188843087,-0.501541736717469,-0.873926240535337,-1.30790144331518,-1.79214502305986,-2.32068387155721,-2.87282591041766,-3.45794067252662,-4.05682743582102,-4.66556483024395,-5.2851684672605,-5.90849853068275,-6.53635795032241,-7.15956794299256,-7.78232346647117,-8.39746823579686,-9.00872546951108,-9.61244951225568,-10.2061072946048,-10.793000802172,-11.3692412674644,-11.9360291892959,-12.4931049967121,-13.0399977581997,-13.5764351670207
-0.390519302030679,-0.74245930785578,-1.17286902661972,-1.65936851050007,-2.19963956640536,-2.77173763818964,-3.37696787710987,-3.99831652282064,-4.63600004922893,-5.28454746084202,-5.9358685467449,-6.59109532614837,-7.24125346724968,-7.89071550666902,-8.53429026627171,-9.1705548793503,-9.79838107613704,-10.4186402140977,-11.0269697075573,-11.6248067824243,-12.2120436845656,-12.7883018442646,-13.3533556279786,-13.9071795021592,-14.4495632218112
-0.549918442011835,-0.968162161619012,-1.45685487936003,-2.00463931797056,-2.59948699857123,-3.22097263231502,-3.87077254354755,-4.53282657737927,-5.20746096421559,-5.88952561032918,-6.57499372489922,-7.25395538905161,-7.93174094322716,-8.60560790469105,-9.26864653159455,-9.92435315742923,-10.5675397890403,-11.2012615988632,-11.8230256570264,-12.4324695066301,-13.0294233050975,-13.6139954958358,-14.1860583203805,-14.7448289925748,-15.2921386520022
-0.707366612140114,-1.19065396277766,-1.74606256016971,-2.35244678989792,-2.99222010435186,-3.66180666433455,-4.35494665297852,-5.06141213360777,-5.77123179778404,-6.48514251219518,-7.19598273706217,-7.90752283326156,-8.60811389919595,-9.30233122908801,-9.98584790513489,-10.6576025361395,-11.3167874848129,-11.9628606725504,-12.5967095540763,-13.2154206358556,-13.8212865021389,-14.413180048674,-14.9905642179246,-15.5552034424358,-16.1064167717351
-0.875479628951852,-1.42083926188125,-2.03076009103564,-2.69436260403046,-3.38530222952257,-4.10087567002694,-4.83542834599595,-5.57465109946815,-6.3232164494417,-7.06786889755111,-7.80972630627507,-8.54287408571052,-9.2682208093715,-9.98176930130884,-10.6825357568742,-11.3712563027556,-12.0452141921025,-12.7040447367485,-13.3475796579702,-13.9757496475395,-14.5885904863745,-15.1870630341228,-15.769780966608,-16.3386220219199,-16.8930927769722
-1.02911369452779,-1.64772171938418,-2.32021557947703,-3.03075914597033,-3.77165567903577,-4.53205501694561,-5.3069102688492,-6.08717765038312,-6.86405446330877,-7.64177490755875,-8.40979359649882,-9.16648362846873,-9.91274654434864,-10.6466886797484,-11.365211944478,-12.067704544569,-12.7537336651324,-13.4230494351017,-14.0766282289417,-14.7132619651453,-15.3331469945442,-15.9366013938134,-16.5239873758103,-17.0962901595358,-17.6530989338042
-1.1931798459909,-1.87149228350854,-2.59647235613603,-3.36197505982451,-4.15169233763024,-4.96145729727808,-5.76992654925997,-6.58550042093235,-7.39799826528051,-8.20367506402856,-8.99684347129283,-9.77848596546774,-10.5443523508833,-11.2954845345982,-12.0289599998545,-12.7459490073751,-13.4431720448995,-14.1232103291782,-14.7857063818542,-15.4289294662356,-16.0549880138238,-16.6634057243478,-17.2546791445743,-17.8294312720098,-18.3882577939159
-1.35527275596587,-2.09232680651963,-2.87751785607412,-3.69560284465999,-4.53201944804701,-5.37801282105137,-6.22956546432836,-7.07880393202232,-7.92148301857179,-8.75412821521637,-9.57407461103269,-10.3767432640678,-11.1612589140938,-11.9303947365951,-12.677835251876,-13.4067090232622,-14.1154103239217,-14.8050102972857,-15.4745309492962,-16.1243821811157,-16.75506473185,-17.3671420312605,-17.961753905056,-18.5387537687436,-19.0991048366514
-1.51548905461638,-2.31038695338603,-3.15459556522961,-4.02417493266688,-4.90626826837247,-5.79309232548809,-6.68116005926126,-7.56309069566023,-8.43829722291843,-9.29649288835996,-10.136612749018,-10.9618302350395,-11.7658922690053,-12.5484560090709,-13.3106435749328,-14.051847697815,-14.7698298036017,-15.4671751781393,-16.1438981967533,-16.7989114313621,-17.4342669627341,-18.0501025700317,-18.6471822792019,-19.2258665116494,-19.786823118778
-1.66247268965941,-2.52581987636969,-3.4279223645315,-4.34110284374614,-5.2747472784153,-6.20145245522253,-7.12508770374095,-8.04243260178858,-8.94207751771155,-9.82803973117098,-10.692338424805,-11.5342643398435,-12.3567054988826,-13.1535367289362,-13.9291795106137,-14.6805327455608,-15.4080304446262,-16.1122662706994,-16.7945629974668,-17.4546934570786,-18.0937999978705,-18.7121567051346,-19.3111493190675,-19.8910297216516,-20.4525636597331
